citrus fruit,semi-finished bread,margarine,ready soups
pasta,sauces,cake bar,chocolate marshmallow
whole milk,yogurt,frozen meals,pasta
processed cheese,bottled water,soda,
brown bread,,,
frozen meals,canned beer,red/blush wine,salty snack
sausage,citrus fruit,tropical fruit,grapes
tropical fruit,frozen meals,rolls/buns,candy
beef,other vegetables,waffles,potted plants
bottled beer,liquor,,
domestic eggs,,,
sparkling wine,,,
soda,misc. beverages,salty snack,chewing gum
sausage,rolls/buns,soda,
chocolate,,,
tropical fruit,whole milk,butter milk,cereals
beef,tropical fruit,yogurt,
brown bread,pastry,semi-finished bread,dog food
whole milk,,,
berries,other vegetables,yogurt,UHT-milk
citrus fruit,pip fruit,butter,spices
soda,specialty chocolate,,
hamburger meat,grapes,whole milk,pastry
chocolate,,,
grapes,liquor (appetizer),waffles,
tropical fruit,root vegetables,other vegetables,napkins
yogurt,,,
hamburger meat,root vegetables,yogurt,whipped/sour cream
nuts/prunes,brandy,,
pastry,soda,salty snack,popcorn
sausage,other vegetables,yogurt,cat food
sausage,ham,bottled water,
berries,,,
canned beer,,,
citrus fruit,,,
rolls/buns,soda,,
rolls/buns,soda,detergent,
chicken,other vegetables,rolls/buns,shopping bags
frankfurter,hamburger meat,whole milk,coffee
rolls/buns,,,
citrus fruit,whole milk,yogurt,whipped/sour cream
soda,,,
beef,root vegetables,curd,dessert
waffles,,,
whole milk,salty snack,,
finished products,,,
whole milk,soda,cleaner,
ham,berries,root vegetables,whole milk
processed cheese,brown bread,,
sausage,root vegetables,,
curd,dishes,,
bottled beer,,,
dessert,frozen dessert,oil,soda
chicken,other vegetables,,
bottled beer,,,
finished products,pip fruit,yogurt,chocolate
rolls/buns,soda,cleaner,
soda,rum,,
fruit/vegetable juice,potted plants,shopping bags,
other vegetables,dessert,white bread,
frozen vegetables,frozen fish,,
tropical fruit,whole milk,curd,dessert
frozen vegetables,seasonal products,hygiene articles,newspapers
hamburger meat,soda,rum,potted plants
frankfurter,meat,other vegetables,mustard
yogurt,rolls/buns,,
other vegetables,yogurt,whipped/sour cream,waffles
sausage,hamburger meat,onions,other vegetables
sausage,berries,curd,whipped/sour cream
rolls/buns,soda,,
chicken,long life bakery product,chocolate,
frankfurter,tropical fruit,whole milk,rolls/buns
whole milk,hard cheese,bottled beer,
bottled beer,liquor,,
shopping bags,,,
sausage,whole milk,sauces,
soda,,,
tropical fruit,pip fruit,,
pork,frozen vegetables,,
frozen dessert,soda,,
beef,root vegetables,white wine,shopping bags
frankfurter,sausage,Instant food products,
bottled beer,,,
pip fruit,berries,root vegetables,whole milk
chicken,berries,frozen vegetables,coffee
frankfurter,sausage,pastry,
yogurt,frozen fish,rolls/buns,
ice cream,white bread,candles,
tropical fruit,dishes,,
pasta,soda,long life bakery product,
root vegetables,whole milk,whipped/sour cream,domestic eggs
other vegetables,butter,whipped/sour cream,processed cheese
soda,canned beer,newspapers,
soda,misc. beverages,waffles,shopping bags
grapes,berries,butter milk,yogurt
specialty chocolate,,,
pip fruit,ice cream,bottled water,soda
chewing gum,chocolate,specialty chocolate,
frankfurter,chicken,citrus fruit,root vegetables
frankfurter,root vegetables,onions,whole milk
frankfurter,citrus fruit,tropical fruit,yogurt
sausage,whole milk,rolls/buns,
meat,tropical fruit,butter,yogurt
domestic eggs,,,
waffles,chocolate,,
yogurt,white wine,,
ice cream,,,
whole milk,,,
sausage,citrus fruit,tropical fruit,other vegetables
long life bakery product,detergent,,
sausage,rolls/buns,soda,
white wine,,,
frankfurter,whole milk,processed cheese,ice cream
pastry,margarine,candy,
chewing gum,,,
organic sausage,soda,,
chicken,pork,fruit/vegetable juice,canned beer
coffee,shopping bags,,
specialty bar,,,
popcorn,,,
whole milk,condensed milk,,
frankfurter,beef,hamburger meat,grapes
pork,citrus fruit,root vegetables,whole milk
tropical fruit,whole milk,chocolate,newspapers
curd,chewing gum,specialty chocolate,newspapers
other vegetables,sliced cheese,hard cheese,rolls/buns
sausage,pork,beef,tropical fruit
yogurt,frozen meals,long life bakery product,chocolate
sausage,pip fruit,other vegetables,whole milk
citrus fruit,tropical fruit,UHT-milk,bottled water
whole milk,frozen meals,ice cream,
other vegetables,frozen vegetables,ice cream,
frankfurter,curd,soda,
meat,chicken,beef,whole milk
cat food,soda,specialty chocolate,
dog food,bottled water,liquor,dish cleaner
pork,citrus fruit,other vegetables,yogurt
dessert,canned beer,,
whole milk,bottled water,,
chicken,,,
flower soil/fertilizer,,,
yogurt,cake bar,,
chicken,beef,other vegetables,whole milk
butter milk,rolls/buns,,
coffee,soda,chocolate marshmallow,
frozen meals,ice cream,brown bread,
salty snack,,,
sausage,citrus fruit,root vegetables,onions
white bread,white wine,,
pip fruit,UHT-milk,semi-finished bread,margarine
tropical fruit,bottled water,,
prosecco,,,
packaged fruit/vegetables,,,
citrus fruit,whole milk,yogurt,processed cheese
whole milk,,,
butter,,,
pork,root vegetables,soda,salty snack
other vegetables,UHT-milk,sugar,soda
other vegetables,spread cheese,brown bread,margarine
meat,yogurt,napkins,
whole milk,soft cheese,rolls/buns,prosecco
canned beer,red/blush wine,,
tropical fruit,white bread,spices,Instant food products
tropical fruit,yogurt,beverages,hard cheese
sweet spreads,,,
brandy,,,
tropical fruit,brandy,,
sausage,pork,tropical fruit,other vegetables
canned beer,,,
coffee,bottled water,canned beer,napkins
pork,,,
dish cleaner,,,
canned beer,,,
rolls/buns,soda,,
pastry,soda,waffles,
misc. beverages,,,
misc. beverages,,,
frozen dessert,bottled water,soda,bottled beer
meat,turkey,hamburger meat,citrus fruit
citrus fruit,whole milk,yogurt,rolls/buns
rolls/buns,,,
canned vegetables,,,
canned beer,,,
whole milk,baking powder,bottled water,newspapers
chicken,grapes,whole milk,yogurt
whole milk,dessert,,
tropical fruit,whole milk,cream cheese,processed cheese
citrus fruit,curd,sliced cheese,bottled water
canned beer,,,
rolls/buns,canned beer,,
pip fruit,whole milk,rolls/buns,sugar
pork,whole milk,whipped/sour cream,bottled beer
canned beer,,,
citrus fruit,tropical fruit,pip fruit,onions
margarine,candles,newspapers,
chicken,root vegetables,UHT-milk,specialty chocolate
meat,root vegetables,onions,herbs
root vegetables,other vegetables,whole milk,flour
ham,grapes,napkins,
newspapers,,,
whipped/sour cream,rolls/buns,pastry,bottled water
cream cheese,zwieback,,
citrus fruit,root vegetables,butter milk,oil
pip fruit,other vegetables,whole milk,domestic eggs
beef,root vegetables,other vegetables,whipped/sour cream
yogurt,cream cheese,pastry,canned fish
sausage,rolls/buns,bottled beer,
processed cheese,,,
domestic eggs,white wine,,
sausage,chicken,beef,citrus fruit
bottled water,bottled beer,specialty bar,
newspapers,,,
canned beer,,,
tropical fruit,dessert,yogurt,UHT-milk
curd,yogurt,,
pip fruit,,,
beverages,rolls/buns,,
soda,fruit/vegetable juice,long life bakery product,
newspapers,,,
frankfurter,meat,pork,grapes
tropical fruit,whole milk,white bread,long life bakery product
pork,whole milk,cream cheese,frozen fish
chicken,tropical fruit,other vegetables,shopping bags
chicken,pork,tropical fruit,curd cheese
rolls/buns,canned fish,soda,newspapers
semi-finished bread,fruit/vegetable juice,newspapers,
sausage,beef,citrus fruit,yogurt
sausage,tropical fruit,condensed milk,soda
shopping bags,,,
condensed milk,coffee,,
yogurt,,,
frankfurter,sausage,meat,turkey
turkey,citrus fruit,pip fruit,herbs
beef,citrus fruit,whole milk,yogurt
rolls/buns,red/blush wine,,
whole milk,pastry,,
berries,other vegetables,whole milk,yogurt
citrus fruit,newspapers,,
meat,root vegetables,other vegetables,whole milk
pip fruit,sliced cheese,rolls/buns,canned beer
grapes,berries,waffles,
canned beer,,,
sausage,grapes,whole milk,seasonal products
seasonal products,,,
chicken,citrus fruit,root vegetables,
sausage,citrus fruit,grapes,curd
liver loaf,tropical fruit,yogurt,ice cream
root vegetables,sugar,cat food,
sliced cheese,,,
pork,other vegetables,sliced cheese,white bread
tropical fruit,butter milk,,
spread cheese,rolls/buns,,
spread cheese,,,
sausage,meat,grapes,root vegetables
hamburger meat,white bread,pasta,specialty vegetables
frankfurter,grapes,yogurt,cream cheese
whole milk,rolls/buns,margarine,bottled beer
pip fruit,semi-finished bread,soups,
whole milk,rolls/buns,canned beer,
beef,citrus fruit,root vegetables,other vegetables
sausage,frozen vegetables,seasonal products,
pork,berries,whole milk,frozen meals
sausage,root vegetables,other vegetables,sliced cheese
napkins,,,
hamburger meat,,,
yogurt,pet care,,
meat,tropical fruit,vinegar,spices
sausage,onions,rolls/buns,soda
pastry,,,
liver loaf,pork,other vegetables,whole milk
other vegetables,butter,margarine,specialty fat
pork,citrus fruit,pip fruit,root vegetables
pork,beef,tropical fruit,root vegetables
beverages,cake bar,,
beef,whole milk,pastry,semi-finished bread
pip fruit,whole milk,domestic eggs,
berries,yogurt,cream cheese,rolls/buns
frozen meals,frozen fish,,
tropical fruit,other vegetables,whole milk,yogurt
newspapers,,,
chicken,root vegetables,other vegetables,coffee
whole milk,UHT-milk,chocolate,newspapers
butter,UHT-milk,domestic eggs,waffles
pip fruit,brown bread,,
frankfurter,sausage,root vegetables,rolls/buns
other vegetables,yogurt,whipped/sour cream,white bread
beef,root vegetables,other vegetables,whole milk
turkey,citrus fruit,pip fruit,root vegetables
processed cheese,bottled beer,liquor,red/blush wine
tropical fruit,pip fruit,root vegetables,other vegetables
sausage,rolls/buns,pastry,cat food
rolls/buns,,,
beef,root vegetables,rolls/buns,brown bread
rolls/buns,soda,waffles,newspapers
hamburger meat,dessert,pickled vegetables,coffee
turkey,tropical fruit,grapes,root vegetables
specialty chocolate,,,
frankfurter,sausage,pork,citrus fruit
beef,rolls/buns,,
berries,whole milk,flour,sugar
kitchen utensil,,,
soda,chocolate,,
whole milk,bottled water,,
chicken,pork,whole milk,whipped/sour cream
whole milk,butter,yogurt,brown bread
brown bread,pastry,long life bakery product,
frankfurter,citrus fruit,whole milk,butter
frankfurter,whole milk,margarine,bottled water
pip fruit,herbs,other vegetables,whole milk
sausage,organic sausage,chicken,berries
hygiene articles,,,
frankfurter,root vegetables,whole milk,butter
citrus fruit,whole milk,whipped/sour cream,domestic eggs
tropical fruit,hard cheese,domestic eggs,soda
chicken,citrus fruit,other vegetables,
bottled water,,,
ham,grapes,berries,hard cheese
canned beer,specialty bar,,
grapes,white wine,dishes,
hamburger meat,herbs,other vegetables,butter
curd,yogurt,,
rolls/buns,brown bread,,
waffles,,,
beef,other vegetables,newspapers,
beef,,,
butter,bottled beer,,
sausage,frozen vegetables,domestic eggs,soda
frankfurter,sausage,liver loaf,citrus fruit
chocolate,candy,,
UHT-milk,candy,napkins,
sausage,tropical fruit,rolls/buns,soda
cream cheese,,,
bottled beer,shopping bags,,
rolls/buns,fruit/vegetable juice,specialty chocolate,newspapers
rolls/buns,,,
finished products,whole milk,rolls/buns,salty snack
sausage,beef,pip fruit,grapes
tropical fruit,whipped/sour cream,frozen vegetables,rolls/buns
beef,grapes,whole milk,butter
sausage,rolls/buns,chocolate,candy
ham,tropical fruit,ice cream,semi-finished bread
grapes,root vegetables,other vegetables,domestic eggs
whole milk,,,
beef,yogurt,margarine,
canned fish,fruit/vegetable juice,make up remover,
whole milk,pastry,sugar,newspapers
chicken,tropical fruit,other vegetables,whole milk
rolls/buns,soda,,
liver loaf,root vegetables,other vegetables,
frankfurter,sausage,processed cheese,rolls/buns
citrus fruit,tropical fruit,other vegetables,whole milk
turkey,yogurt,rolls/buns,pastry
sausage,pip fruit,other vegetables,yogurt
beverages,pastry,soda,misc. beverages
mayonnaise,tidbits,rolls/buns,bottled water
rolls/buns,,,
chicken,pork,beef,whole milk
canned beer,liquor (appetizer),,
chicken,hamburger meat,other vegetables,butter
whole milk,,,
ham,pork,white bread,candy
rolls/buns,,,
whole milk,curd,hard cheese,bottled water
soda,chocolate,specialty bar,napkins
shopping bags,,,
whole milk,canned beer,,
organic sausage,mustard,ready soups,soda
citrus fruit,tropical fruit,whole milk,curd
beef,,,
frankfurter,chicken,citrus fruit,root vegetables
pork,other vegetables,whole milk,brown bread
yogurt,rolls/buns,dog food,bottled water
butter,hard cheese,canned beer,
yogurt,,,
salty snack,,,
rolls/buns,house keeping products,light bulbs,
bottled beer,,,
beef,packaged fruit/vegetables,potted plants,
meat,beef,other vegetables,butter
semi-finished bread,instant coffee,,
whole milk,curd,yogurt,soft cheese
chicken,beef,rolls/buns,instant coffee
meat,pork,other vegetables,brown bread
pastry,soda,shopping bags,
rolls/buns,,,
beverages,popcorn,,
other vegetables,whole milk,rice,fruit/vegetable juice
frankfurter,citrus fruit,pip fruit,dessert
pastry,canned beer,salty snack,long life bakery product
sausage,beef,whipped/sour cream,rolls/buns
citrus fruit,rolls/buns,flour,margarine
tropical fruit,shopping bags,,
salty snack,,,
whole milk,bottled beer,newspapers,
pastry,coffee,waffles,
salty snack,,,
canned beer,shopping bags,,
chicken,beef,flour,salty snack
bottled beer,shopping bags,,
whole milk,brown bread,jam,newspapers
pip fruit,grapes,,
chocolate,,,
citrus fruit,other vegetables,domestic eggs,shopping bags
soda,white wine,,
soda,,,
frozen meals,canned beer,salty snack,
newspapers,,,
sausage,pork,hamburger meat,tropical fruit
frozen meals,cat food,hair spray,
finished products,pork,grapes,other vegetables
tropical fruit,,,
whole milk,bottled water,soda,canned beer
ice cream,bottled water,soda,
processed cheese,soda,shopping bags,
soda,canned beer,,
newspapers,,,
beef,tropical fruit,root vegetables,other vegetables
grapes,popcorn,,
pip fruit,whole milk,dessert,margarine
chocolate marshmallow,,,
bottled beer,,,
pork,onions,whole milk,butter
meat,pork,other vegetables,whole milk
other vegetables,whole milk,yogurt,frozen vegetables
tropical fruit,yogurt,cream cheese,long life bakery product
chicken,root vegetables,whole milk,pastry
bottled beer,,,
sausage,chicken,hamburger meat,pip fruit
yogurt,zwieback,soda,chocolate marshmallow
frankfurter,chicken,beef,other vegetables
frankfurter,curd,frozen vegetables,domestic eggs
citrus fruit,margarine,,
frankfurter,meat,hamburger meat,berries
whipped/sour cream,salt,,
bottled water,napkins,,
grapes,misc. beverages,fruit/vegetable juice,
frankfurter,processed cheese,,
frankfurter,chicken,pork,grapes
frankfurter,whole milk,soda,syrup
candy,,,
other vegetables,cream cheese,frozen fruits,frozen fish
beef,citrus fruit,berries,whole milk
bottled beer,red/blush wine,,
frankfurter,tropical fruit,berries,whole milk
pork,whole milk,soda,canned beer
root vegetables,other vegetables,,
beef,whole milk,dessert,margarine
misc. beverages,,,
whole milk,,,
other vegetables,whole milk,napkins,
beef,whipped/sour cream,,
sausage,beef,berries,root vegetables
frankfurter,pasta,bottled beer,
whole milk,curd,frozen dessert,rolls/buns
sausage,tropical fruit,berries,other vegetables
other vegetables,,,
sausage,other vegetables,packaged fruit/vegetables,whole milk
other vegetables,cream cheese,,
frankfurter,sausage,finished products,fish
frankfurter,ham,chicken,pork
curd,yogurt,,
grapes,butter,rum,
canned beer,,,
hamburger meat,citrus fruit,tropical fruit,pip fruit
citrus fruit,domestic eggs,bottled water,soda
whole milk,newspapers,,
frozen dessert,semi-finished bread,,
yogurt,bottled beer,,
tropical fruit,berries,root vegetables,other vegetables
tropical fruit,,,
fruit/vegetable juice,cake bar,newspapers,
hamburger meat,rum,red/blush wine,
newspapers,,,
specialty chocolate,,,
soda,salty snack,specialty chocolate,
ice cream,,,
beef,hamburger meat,berries,root vegetables
sausage,chicken,pip fruit,grapes
yogurt,white wine,,
whole milk,rolls/buns,,
ice cream,,,
frankfurter,sausage,chicken,other vegetables
hamburger meat,frozen vegetables,frozen meals,domestic eggs
frankfurter,sausage,pork,curd
frankfurter,meat,pork,root vegetables
sausage,hamburger meat,other vegetables,yogurt
pork,tropical fruit,pip fruit,root vegetables
yogurt,bottled water,white wine,
ham,meat,tropical fruit,pip fruit
other vegetables,butter,rolls/buns,flower (seeds)
sausage,soda,chocolate marshmallow,
beef,herbs,other vegetables,whole milk
dishes,,,
pork,other vegetables,,
beef,oil,coffee,sparkling wine
whole milk,waffles,,
chicken,pork,beef,other vegetables
yogurt,pickled vegetables,soda,fruit/vegetable juice
salty snack,candy,,
pip fruit,chocolate marshmallow,,
sausage,tropical fruit,root vegetables,herbs
curd,yogurt,pastry,bottled water
beef,yogurt,white bread,flour
salty snack,,,
frankfurter,frozen potato products,pastry,bottled water
